user_id,item_id
3312,1456 3301 3102 3423 3269 3153 741 1279 279 3424
3313,1546 1131 3215 2326 1216 774 1445 3286 1491 3172
3314,1040 1356 3113 2170 1471 3671 2007 2797 1525 2392
3315,650 382 512 857 452 1686 2240 2334 1425 3015
3316,2732 2981 2613 3190 2256 183 1603 3671 3692 2980
3317,3431 707 2947 2148 327 2234 3015 159 319 2708
3318,528 2858 2902 728 3431 794 1371 1315 887 327
3319,3510 468 2705 3094 1418 2409 762 335 3434 1582
3320,3022 2745 2603 760 3473 1711 951 3110 2541 555
3321,2280 331 1248 983 1617 2048 3511 755 3435 254
3322,1084 3489 1536 3594 3298 828 2119 2335 2636 3583
3323,1479 1035 3553 3699 554 2102 980 2551 3161 2543
3324,3006 2739 3063 3050 1297 3344 108 2047 1818 3441
3325,1044 584 3298 557 2780 2809 2092 340 966 1033
3326,2143 1067 3046 584 293 2334 2201 1144 3258 159
3327,2651 1250 1493 3025 857 2890 2555 1128 2146 1824
3328,402 1790 2878 90 1105 3438 872 172 3546 3647
3329,475 3177 642 1777 1958 2952 1893 2002 2428 3457
3330,376 283 3534 3550 1741 3036 535 3311 1169 802
3331,3418 1815 2732 922 2664 2054 37 1033 1747 1888
3332,3159 1300 162 1190 1197 2840 3332 3022 3666 1425
3333,189 3333 293 1510 2129 3550 1018 1454 3005 3046
3334,779 2124 2230 2031 688 1638 1797 2365 2201 1144
3335,792 609 2603 2127 569 2546 1197 2745 2495 3110
3336,1724 2285 1001 59 2313 81 646 220 324 360
3337,1831 3418 1560 3409 1223 487 2564 3272 707 592
3338,1174 163 2237 1018 899 1044 1245 3700 2490 213
3339,2757 3248 1030 3048 1172 2250 189 3031 1211 2334
3340,2510 2331 2603 119 3172 2626 2409 2732 2501 3015
3341,1652 23 877 2172 3585 3701 2326 1289 2170 427
3342,3409 3125 512 3537 799 773 2240 1144 676 1003
3343,3071 1427 1773 96 2125 397 353 628 879 3658
3344,2602 2314 1374 2067 1855 3286 1546 1086 2342 1753
3345,2236 1376 1204 1296 2973 2076 2928 1658 1292 2947
3346,2542 457 563 3161 1046 700 1644 1668 3431 1580
3347,1505 214 2630 1039 3694 2646 1831 2877 237 3528
3348,2789 2945 1315 772 2290 3382 2812 2989 1051 1285
3349,3585 2335 2119 3227 1536 2636 3298 3489 3696 2934
3350,529 3390 3403 1353 3432 204 2769 3021 984 1792
3351,1543 3423 2493 3013 2709 2789 1316 1011 1888 2201
3352,1560 778 382 887 2862 1543 2334 2234 3015 3258
3353,384 2510 1172 2501 763 2292 3142 476 1057 3272
3354,2828 1614 1011 153 3272 3473 2210 136 1360 2988
3355,169 184 892 674 993 971 2933 2664 2313 2067
3356,392 2402 2892 1712 117 2528 1425 2234 159 285
3357,438 728 3431 2643 1560 1371 221 2311 650 1086
3358,83 75 2876 1087 873 3454 3032 919 1288 167
3359,1279 2510 1983 2570 1888 2334 3015 2796 3258 2369
3360,3340 1772 1504 1309 1512 1233 3700 966 2176 879
3361,3349 124 707 883 2402 2281 327 3666 2201 2234
3362,1146 1205 251 1946 1689 1553 2990 135 1571 2795
3363,2840 1699 3349 3371 2269 2908 1099 619 868 1781
3364,1127 2779 2999 2485 2490 2328 3606 2874 339 52
3365,2603 2966 3269 2176 2275 1888 2240 2334 1425 285
3366,1545 702 1503 2527 1523 1086 3426 2721 2201 2796
3367,652 69 2474 1858 3566 1706 2282 2399 3537 289
3368,1007 324 3371 3318 743 1044 3071 879 2210 2402
3369,2692 892 1315 1475 613 1439 1930 1084 2570 1551
3370,1711 1630 3406 2892 3642 2518 1545 2345 469 1086
3371,2593 633 2781 3375 1941 723 2118 2755 224 400
3372,728 1315 901 382 1888 3015 676 1003 159 108
3373,2402 1315 1811 2528 1927 2224 3448 2910 3677 3390
3374,2370 1782 909 318 2732 1467 1805 2369 3240 735
3375,2132 2149 3350 2054 3339 132 3644 966 36 1859
3376,3353 1439 37 1811 361 2457 1227 3402 3261 1814
3377,3153 1543 1223 3529 1180 732 707 124 1706 69
3378,2757 476 3537 1453 2606 327 2240 1144 1003 1467
3379,1711 2718 1279 79 3526 2229 1648 817 2822 2576
3380,2127 1715 3255 710 1671 1536 1033 3423 1403 1560
3381,82 2256 646 3441 2780 1471 1835 3530 331 584
3382,1130 163 3235 3700 397 3087 1109 2146 3574 247
3383,2488 2067 241 494 1859 1612 3640 2334 1425 2201
3384,1840 1049 1720 29 1184 3350 881 2768 3327 2460
3385,650 166 3439 771 1738 1101 1627 1973 1494 1323
3386,58 2527 1179 2456 3264 3421 1309 3580 1027 1521
3387,43 1096 475 2613 563 311 1529 3304 2159 830
3388,1956 3317 621 1946 499 2830 3059 401 2664 1205
3389,3046 304 76 3667 3027 3360 2159 1171 313 3530
3390,1373 1707 201 2016 343 950 2240 2796 676 1467
3391,2051 486 2251 658 3316 1014 904 2651 3376 881
3392,870 1593 936 1491 382 1516 2291 3323 3602 523
3393,1177 3245 214 2606 1583 2240 3015 2796 3258 285
3394,1429 2397 2306 1096 2480 3550 1939 2400 2485 1118
3395,1475 901 1801 221 2311 2281 2354 1887 1400 2162
3396,874 1715 1587 1068 711 481 543 2456 17 1134
3397,833 3692 2336 877 2335 1391 663 204 59 2636
3398,3438 1655 561 2465 891 482 2646 922 1057 2732
3399,2780 2237 734 615 743 899 52 3700 2887 1461
3400,322 1386 2086 1765 2457 3086 3562 1371 3390 3228
3401,755 1653 506 288 3371 2348 3002 1603 49 3278
3402,2817 2877 3529 237 3022 2210 3418 82 138 3112
3403,212 2874 36 1039 1583 2187 1505 3694 2603 2210
3404,1360 3423 2928 2277 1888 2240 2334 1425 2201 2234
3405,2297 1520 2430 2308 3649 730 1678 1049 2686 2024
3406,2475 2465 3411 154 2885 360 2780 743 919 2350
3407,2090 1939 3027 2716 2916 3021 708 3460 650 2132
3408,3495 3218 428 3374 573 1351 3476 654 1813 453
3409,1211 2817 2980 2297 2342 1711 2334 2201 2796 676
3410,2140 2215 361 3335 166 1045 79 1747 2515 3272
3411,1617 3005 942 1304 1329 1850 1788 3476 2291 1919
3412,3475 2006 1309 1184 216 3227 3067 1279 1205 2240
3413,350 781 1941 3120 1250 2997 2616 1725 2673 2271
3414,1830 1201 3483 457 2146 1958 3667 1314 3061 2231
3415,20 1316 1039 3022 1425 2201 3015 676 2834 1870
3416,3364 1593 1828 1337 487 452 3124 2281 559 883
3417,1968 2470 631 922 3562 2054 3448 2122 2076 3013
3418,1491 2480 2409 2335 3168 1920 3435 1227 2727 1690
3419,2138 3007 1519 2003 3090 2916 2118 1919 3553 351
3420,778 2916 883 2528 1807 1667 3448 3116 3402 1615
3421,3151 2557 2789 2828 3424 3141 1592 1560 3131 883
3422,3390 237 853 1197 1139 474 1493 3351 2443 248
3423,3423 1186 974 1811 3227 1177 1912 3666 2334 2796
3424,1145 2575 1180 1668 1887 1315 2365 223 2281 1371
3425,2695 3038 1621 2402 3352 1288 2240 1003 2201 159
3426,2297 2757 2481 1617 1888 2240 1425 2234 108 1109
3427,849 2468 1746 2757 3327 3238 3409 2564 2365 3272
3428,856 1630 1392 1816 3516 2418 3262 1153 3564 2258
3429,2365 1223 2564 640 1831 2141 1560 2169 2617 476
3430,7 99 818 3472 93 1828 434 2840 1630 3577
3431,2858 578 1560 382 650 887 2240 2201 2234 676
3432,650 3142 1516 2800 2606 1916 707 1077 2236 327
3433,2221 1939 2673 476 63 176 1866 2980 1037 246
3434,3046 2634 2351 2186 1323 1429 472 236 559 2895
3435,2342 2541 3215 515 1587 649 1374 398 2331 1956
3436,3528 1211 785 1030 3317 771 2768 944 138 1746
3437,1192 295 3438 583 3019 2639 3639 430 20 2480
3438,1024 619 527 3209 1512 1336 2338 947 1890 3556
3439,941 3593 2222 1936 1376 1696 47 2603 1888 2334
3440,1670 1454 2775 3345 743 1947 2397 3648 3175 1067
3441,3231 3220 461 545 2800 2256 1102 2833 3059 775
3442,2507 2888 3318 2218 566 2181 394 2340 374 89
3443,1984 96 1210 2993 397 680 762 2158 533 2041
3444,3379 1524 2512 907 1008 3142 2726 2798 1487 3473
3445,2186 2716 2271 2159 1703 672 3027 3411 566 1920
3446,1453 2122 933 542 3469 2874 295 2298 2222 2636
3447,633 3004 1053 3589 163 2751 2332 3464 671 2033
3448,2366 2290 3646 169 1039 1102 1211 2732 2210 3059
3449,1711 649 427 2302 278 1729 1289 2398 2582 2934
3450,237 3294 2812 1807 1425 2234 1144 676 1870 2708
3451,3064 1247 2690 1275 456 2608 2227 1938 2943 2632
3452,2666 1603 400 1446 2781 3341 3589 1163 1888 1425
3453,1160 1607 1942 3602 1052 3002 3071 213 855 2971
3454,1324 3022 1039 1583 1888 3015 676 1003 1467 285
3455,2541 1795 3700 2229 2795 3637 2335 1645 498 2709
3456,3617 707 1831 1560 2334 2234 1144 3258 159 2369
3457,2675 1049 3370 3276 2422 2110 1453 789 2334 1003
3458,815 1293 3245 1268 3599 3000 1102 2863 109 2501
3459,2273 463 2345 2365 1712 1630 232 3247 2515 406
3460,1098 355 1536 2491 2080 2154 3340 1881 1888 2240
3461,382 512 1086 2354 621 1615 3667 3529 1868 2275
3462,1081 563 2237 1686 3168 1505 1732 252 3704 2477
3463,189 3534 1365 3005 664 376 621 1956 904 43
3464,1746 1078 2768 2980 3048 119 621 3463 1905 324
3465,1460 2484 2643 234 650 2334 676 1805 2369 2834
3466,1592 2709 476 1916 3264 3224 2617 1968 449 204
3467,3533 2327 1315 3692 2528 2502 472 2732 2578 1256
3468,3482 331 3183 904 771 3020 3530 1830 2273 2993
3469,3616 213 3087 1527 3071 1462 2082 1773 2420 3520
3470,1272 762 569 107 1086 710 2338 2814 3539 702
3471,1210 242 2981 1180 3360 141 3000 1336 2275 1007
3472,2960 3499 2840 1699 2908 1781 2240 676 1003 159
3473,3600 2432 1337 2256 2185 1032 174 3647 438 1801
3474,398 304 2468 119 535 293 1099 502 99 1490
3475,1924 69 6 3436 1993 3350 423 3247 3141 1688
3476,3371 292 3019 1498 609 1044 2181 1888 2234 3258
3477,3022 3219 136 2812 2988 1211 1172 2297 2328 2757
3478,2626 584 1131 3349 2633 3048 1736 1216 1888 1144
3479,1475 901 1315 382 650 1888 3666 2240 3258 159
3480,527 1868 578 794 1315 382 2796 676 1003 1805
3481,3431 1475 3157 1560 1888 2240 2334 2201 2234 676
3482,964 89 2358 639 3111 2639 755 2325 496 3355
3483,1481 214 3418 2606 740 1168 913 553 3248 3280
3484,2278 1328 2127 2472 619 2794 3428 3476 1770 3339
3485,3248 3418 913 2606 1481 1912 2240 2334 2234 676
3486,1241 2593 2340 3411 3602 2003 1422 155 457 501
3487,2847 2800 2308 936 1293 2240 1144 1003 2369 1870
3488,220 339 583 182 3020 324 2780 1100 2606 428
3489,2117 672 506 155 799 2603 1337 1583 2297 1956
3490,3411 780 116 1044 3373 686 324 321 3299 845
3491,1956 915 360 3234 1127 2780 2999 1892 1471 583
3492,2432 3365 2185 183 1422 312 1680 2920 3061 1315
3493,605 3051 2291 2885 983 1160 2103 2234 3258 108
3494,3428 2470 1937 2745 1665 2269 3068 569 807 1699
3495,2626 2351 1638 530 1086 3403 1410 79 2327 834
3496,1037 2261 2663 2840 2331 1178 1615 2474 170 539
3497,3296 2928 169 737 2345 3406 79 350 367 3264
3498,1816 1371 1281 933 3513 309 3205 1023 1149 467
3499,1278 1560 1371 2774 2281 1427 650 512 1888 3666
3500,1617 1510 502 1248 283 182 3215 212 2218 3155
3501,1773 1171 43 3318 457 1044 928 1354 2603 3382
3502,1365 3689 2308 2122 3677 733 3038 2621 246 1690
3503,1108 1328 1640 1018 3215 3053 212 1081 1861 2567
3504,3402 2528 640 476 1831 138 3327 3019 1747 2527
3505,3110 1699 1354 1913 192 2334 1425 2234 285 108
3506,2006 2358 2620 1615 1303 1738 3530 1617 3598 1830
3507,2337 189 1233 2239 2295 1252 1498 372 1597 3593
3508,989 312 183 2110 2682 1337 573 527 528 2982
3509,2188 2528 1227 583 182 1914 1127 15 324 1462
3510,2763 3610 1014 568 1275 1517 3300 1293 1445 1127
3511,801 1337 1670 174 2336 1211 944 512 3036 3534
3512,2314 2696 1828 986 3347 160 2705 1216 2387 1858
3513,817 880 872 3415 3286 1149 398 3660 657 2999
3514,208 650 2757 2136 1304 3238 2796 676 1003 159
3515,2636 1536 3338 3489 2335 59 3532 663 2587 1240
3516,3142 132 2327 1968 452 2234 3258 1003 285 1805
3517,438 1947 3694 1005 228 774 2424 2190 447 2309
3518,723 1337 472 1223 124 36 1039 1583 3022 2630
3519,2165 1996 936 2676 452 3600 1425 1467 1805 319
3520,1726 3409 487 2169 1831 986 472 132 3467 2564
3521,2437 1039 3694 1211 1831 1960 2501 2603 1172 1746
3522,253 1512 966 106 2960 3097 3021 461 190 870
3523,472 2342 43 875 246 186 2402 2674 1510 467
3524,183 208 1490 2779 2048 972 815 2338 3207 1621
3525,1328 2280 1956 1491 398 3203 331 16 113 1617
3526,3628 1382 409 863 3075 476 1304 2617 2246 2265
3527,1398 3366 1690 3701 3696 204 1309 517 966 1289
3528,1137 3067 1655 166 1996 221 1765 3666 2201 2796
3529,2791 2086 2918 1689 2509 401 2835 1668 611 2570
3530,467 3205 1299 3173 3406 598 1887 2320 1783 1475
3531,2336 2757 183 2468 3472 2980 2201 1144 676 319
3532,416 2054 3673 2265 823 2148 2509 1710 663 1711
3533,279 454 1481 2835 2606 913 2990 3280 553 1912
3534,1001 2056 3595 3402 790 3437 1341 1615 1840 3335
3535,2833 69 901 3536 2568 3229 537 3370 1571 2512
3536,1337 3656 452 2561 1348 560 702 1037 1691 3406
3537,3540 2507 1501 959 1876 3565 2231 2454 450 288
3538,12 1001 2210 165 2256 1937 1140 2112 1732 1083
3539,3365 2110 438 2774 2311 2807 2334 1425 2201 2234
3540,1025 3365 1505 124 2564 3272 1316 333 2617 691
3541,928 876 1191 1672 1516 1699 3313 818 1491 293
3542,3248 2128 428 1667 922 3022 1956 1814 2239 1724
3543,2688 2297 1543 2862 2564 1350 2639 3256 1422 438
3544,1808 3000 966 2541 1848 164 2176 1729 1690 1309
3545,1752 1030 476 214 2334 2201 1003 159 1467 285
3546,3674 3673 966 2655 167 232 1337 2338 3060 2999
3547,2543 41 2302 1422 868 1951 3620 1287 1959 3393
3548,3629 559 2784 371 1487 577 2609 2165 1146 3473
3549,2076 3402 3350 305 125 69 1916 3670 605 289
3550,2682 652 2774 2110 361 3595 476 1024 804 2387
3551,2835 741 777 384 28 3151 2510 2389 894 580
3552,1279 1392 740 502 913 1177 3374 1168 2789 3617
3553,1518 17 2696 3532 2492 2959 3159 807 1818 2068
3554,1887 2256 2110 1422 528 573 1669 3527 3111 1888
3555,1475 1371 2643 1560 724 650 2281 512 2240 2334
3556,1002 1711 2370 3677 3638 1811 863 3468 2732 2112
3557,1583 3482 2297 771 3666 2334 676 3258 108 735
3558,1315 857 1720 3036 3345 3438 1250 3339 1830 462
3559,3110 3448 569 515 2273 1668 1808 2148 1888 2334
3560,3690 1670 2005 1348 1367 327 676 2334 2234 3015
3561,2644 3032 463 2474 3529 2006 771 1738 1830 1916
3562,1081 3298 601 1099 2794 1395 1486 2127 3231 2067
3563,1109 680 1773 169 1001 99 2956 339 646 1711
3564,979 3256 2068 1470 482 2370 3415 2622 1633 2409
3565,512 2943 605 2155 216 3668 1186 1797 1677 3665
3566,989 2210 3151 1360 3529 2515 2370 124 740 2330
3567,1808 1831 3692 1379 3105 1669 2182 365 2175 494
3568,3078 3516 312 1037 1543 2862 1831 283 774 3286
3569,3022 798 2646 1692 1211 512 3219 63 237 2988
3570,2643 438 1315 778 2334 1425 2834 1870 2708 3240
3571,1516 1293 2382 960 1831 208 487 1551 1792 870
3572,1354 779 1997 1392 2862 1331 3013 1186 3456 93
3573,959 3371 755 1603 830 3442 2643 295 3546 300
3574,92 2862 2246 2265 883 707 880 2820 2512 3247
3575,409 1331 1687 1700 528 1686 908 682 2512 3067
3576,264 1428 3000 3173 1546 1018 2914 550 3031 3382
3577,1932 1456 1781 456 327 2240 2334 2796 1467 3240
3578,1812 1403 607 1583 763 2282 1638 6 2922 604
3579,983 2718 3088 898 2560 817 534 2443 2325 642
3580,2003 112 2358 3304 1278 3384 1777 288 433 1187
3581,2308 2306 1379 164 2272 1814 1134 1711 894 220
3582,684 525 847 495 365 3666 1003 319 2834 3240
3583,423 3671 1501 2858 2272 1101 3064 2289 2592 904
3584,3660 2874 1545 1525 563 1044 615 3345 2240 2201
3585,2112 2261 1240 220 1690 3113 3282 3220 3000 2980
3586,1831 1012 2563 467 2068 1694 434 168 2726 2904
3587,2885 1505 36 1797 2273 2606 3150 1425 3015 676
3588,2128 1657 894 3317 892 674 1859 135 1132 1612
3589,2430 3227 3213 1240 3535 2421 3663 1720 2768 1073
3590,1769 3073 356 1462 2499 932 533 450 1976 3605
3591,772 2427 3424 880 2224 2847 1888 2240 3666 2234
3592,3159 3382 1354 2470 3548 779 2073 622 454 1428
3593,2054 2224 2502 22 1425 2234 1144 3258 1003 1805
3594,2080 2394 1279 2986 3244 7 298 652 462 805
3595,1337 2172 1459 739 3474 2876 619 183 707 2849
3596,135 1688 2769 1103 1901 462 138 1226 451 1439
3597,2817 2963 1583 3617 3048 3694 1211 3317 1960 3112
3598,3063 3544 1252 1498 3204 292 838 1111 1888 2240
3599,3528 401 2402 2591 2470 463 1775 406 601 2534
3600,463 208 793 1490 2129 785 1365 2175 1746 304
3601,1304 793 208 2860 2963 1831 3441 2199 3238 2980
3602,2421 1102 933 2430 3535 3534 1039 1211 2387 1186
3603,553 2136 452 401 1960 691 1030 666 2885 3381
3604,274 2062 1994 329 3015 2240 299 2497 1290 1215
3605,2931 829 3225 2357 2365 152 3062 3423 1543 320
3606,2036 3649 1045 1955 1637 3386 3023 2857 423 1669
3607,1973 1211 2646 1711 2602 1421 3448 3668 2256 1977
3608,1057 2119 387 922 2953 3683 2817 2410 761 1968
3609,438 3061 1560 1475 3157 1827 234 2281 650 382
3610,2222 1703 1429 2397 592 1287 2132 2402 472 1945
3611,2328 1912 1223 1543 409 707 2862 3529 305 1316
3612,1030 1463 2112 1428 775 1888 3666 2334 159 1425
3613,986 2327 1382 1164 2148 1828 1421 327 3015 2796
3614,1830 2338 2063 170 2510 2240 2334 3015 2796 676
3615,1160 3591 743 1885 3435 899 1044 3087 213 397
3616,1037 609 488 1044 1545 3187 174 1603 1888 2240
3617,463 1300 2387 1573 772 3022 3666 2240 1425 2201
3618,1367 3600 312 1868 801 2574 1670 378 1888 2796
3619,2502 1057 3142 2664 2256 2328 775 676 2240 3666
3620,1036 2162 3020 2917 1059 1503 833 3291 1595 3158
3621,351 2275 3161 700 36 3022 472 1543 1583 2603
3622,3110 3066 468 1699 1216 874 1781 3187 2068 791
3623,3406 2345 1091 2932 1456 1533 3023 2512 409 228
3624,1036 1309 1512 1462 2480 2732 1328 3022 853 2501
3625,183 3614 989 409 1560 2402 88 7 1633 1460
3626,2158 3240 292 2145 2616 1401 2633 212 3503 3215
3627,877 1956 1652 2054 2980 2250 2331 1963 857 1419
3628,2643 1315 1475 1560 778 887 2240 2201 2234 3015
3629,3215 1861 1076 3155 16 1109 1328 1111 212 1913
3630,701 1735 3064 1111 433 2414 3589 1174 723 2610
3631,279 3482 568 1217 2967 1888 2334 1003 1144 3258
3632,2452 2651 3479 361 1993 261 3147 23 2371 932
3633,94 3390 1956 59 220 2239 1127 99 81 1374
3634,1706 69 1831 3431 2054 640 733 2756 327 1888
3635,1583 1186 2981 640 1888 2240 2334 3015 108 3240
3636,1184 3205 2006 831 2862 1583 320 463 2784 2290
3637,1348 1583 3692 2774 528 1951 1192 863 1549 3059
3638,3111 2309 1671 1201 1023 2024 2915 1365 1958 2465
3639,220 3269 3529 2327 951 1725 2745 2587 3298 2119
3640,883 234 183 452 1573 79 1686 1848 2246 617
3641,2817 3529 2557 2534 279 772 2297 2630 3427 2234
3642,2862 136 1804 1568 2534 3131 2488 2528 1615 2054
3643,2557 543 2366 463 432 1172 853 870 761 798
3644,236 472 1614 2648 3418 2528 2224 1859 1811 3011
3645,2402 120 2432 3133 2240 2334 2201 2234 676 1467
3646,7 3298 561 942 1807 3595 1421 437 463 3075
3647,1315 3448 1178 2470 2757 3677 2331 3482 1807 3327
3648,1840 3535 947 2947 1807 3367 1505 36 3142 1186
3649,3060 1216 1546 3172 3238 1007 1278 3234 183 2194
3650,502 169 3172 2626 3473 398 331 1491 3060 2541
3651,1691 2122 2335 333 1640 1300 495 584 525 1839
3652,589 264 1251 1055 7 1649 3692 2776 1376 1887
3653,1758 2920 170 2437 2780 1835 2887 3205 3236 3286
3654,2457 367 922 1658 1295 2709 1156 760 3000 305
3655,1272 2653 810 1687 2849 3030 2206 556 802 1888
3656,2054 2932 208 353 2290 1831 2252 3340 16 1428
3657,2493 1293 839 499 1552 537 1080 493 909 1504
3658,3231 2382 465 1686 3677 1888 2334 2234 1144 676
3659,3694 165 1913 82 1211 640 2297 208 2768 1078
3660,1583 2745 1039 3022 237 3528 3048 2501 214 1211
3661,1197 3382 1818 569 807 3066 1485 2038 1066 3110
3662,2054 1887 1315 3448 2086 3353 1386 1456 2122 508
3663,3569 2146 1032 2906 3345 2998 2762 700 1560 1888
3664,3653 2789 620 2564 2784 2384 1369 2349 3284 1354
3665,607 1039 2365 152 2404 2528 1614 2502 2240 2201
3666,1573 2281 1086 1382 339 169 1374 1001 3425 818
3667,802 3439 1801 1670 1888 2240 3666 676 285 108
3668,584 649 1362 2626 3046 3534 1425 2201 3015 1144
3669,2996 3409 1039 37 3240 740 2606 1725 2670 1086
3670,1446 2297 1956 1583 3022 1855 3105 3692 631 3272
3671,1348 570 1086 1868 1060 3311 1424 802 1902 3539
3672,2371 3460 2253 962 677 607 3487 3311 427 1085
3673,1057 3646 12 1134 1439 2969 1045 1178 2112 1001
3674,1030 304 3240 2397 1888 3666 2234 159 108 2834
3675,3187 2205 802 2814 488 1517 3406 801 2574 2185
3676,3382 569 1699 1937 1736 601 2240 2334 2796 676
3677,1876 3362 2643 583 3345 32 863 3579 947 20
3678,796 1510 3439 3119 2132 617 1633 1422 2256 556
3679,1855 318 1511 2785 763 1238 834 409 1982 3317
3680,573 93 1354 452 1393 3600 1337 802 79 1545
3681,1475 1560 1801 3157 1781 1315 1827 2311 221 382
3682,1981 1422 2755 997 1427 1052 2551 121 2381 3133
3683,3238 2757 621 3441 2273 2342 293 119 1888 2240
3684,138 584 3441 1809 2980 3046 1287 331 1191 2222
3685,1811 922 2054 2528 2646 2673 1439 2334 2201 2234
3686,2387 124 2709 1592 3526 2076 1227 1910 513 1858
3687,717 1916 794 1834 1303 1481 3280 740 3693 2606
3688,2858 3403 783 1791 1156 2972 392 1698 1731 1358
3689,3111 104 2774 2916 2281 724 2334 2201 3015 676
3690,337 467 352 2836 1462 340 2690 3194 533 1777
3691,2050 105 2077 397 563 2125 1109 3658 3529 2664
3692,3530 3667 3002 673 899 1160 2082 96 555 3185
3693,1387 2967 2364 3541 1108 2456 2501 3629 543 1778
3694,1855 263 538 941 190 3311 1813 2777 3423 2956
3695,36 543 1548 2757 1568 3248 1211 1888 1425 2234
3696,1304 3164 3543 1738 534 457 2373 1457 3228 327
3697,710 355 653 2830 741 1481 1707 2833 1080 409
3698,399 2534 3350 2612 2165 94 3609 1560 1177 69
3699,20 1807 2960 3468 1814 1283 2700 3306 863 2240
3700,3364 1410 383 2091 1119 677 1487 796 618 2789
3701,728 2902 653 794 887 1425 2201 285 319 2834
3702,1667 1371 1091 2236 2334 3258 1805 319 2834 2708
3703,1296 2930 2502 564 1583 2828 652 327 2201 3015
3704,875 1573 708 1516 59 315 145 3701 2284 2148
3705,2470 2256 2112 3448 3528 1912 1137 2273 1888 2240
3706,124 1592 1916 2293 1858 908 2947 944 738 7
3707,652 3595 732 707 901 2568 2512 2907 2148 69
3708,3159 1300 1559 1808 3000 253 663 2248 1279 1205
3709,3172 1250 3596 2067 236 3317 2345 2309 3597 1795
3710,790 487 1560 2862 2402 183 1425 2796 1003 159
3711,1001 2313 169 1956 3234 3049 2874 3022 339 99
3712,1919 2187 650 382 1916 1421 1952 79 2771 1888
3713,1699 1096 3090 2068 2840 868 619 351 2269 2443
3714,2010 3126 637 2527 1179 464 3064 1284 3106 3630
3715,2834 2956 1001 2857 2874 1127 3020 99 2780 1211
